,plate_well,WellId,Metadata_well_1,Plate_number,Drug_name,Treatment,Metadata_dil_factor,Metadata_concentration_uM,PlateNumber,Row,Column,CELL_COUNT,ObjectArea_NUC_A,ObjectShapeP2A_NUC_A,ObjectShapeLWR_NUC_A,ObjectTotalInten_NUC_A,ObjectAvgInten_NUC_A,ObjectVarInten_NUC_A,ObjectSize_NUC_A,RingTotalInten_RNA,RingAvgInten_RNA,CircTotalInten_RNA,CircAvgInten_RNA,RingSpotTotalInten_RNA,RingSpotAvgInten_RNA,RingSpotTotalArea_RNA,RingSpotAvgArea_RNA,RingSpotCount_RNA,CircSpotTotalInten_RNA,CircSpotAvgInten_RNA,CircSpotTotalArea_RNA,CircSpotAvgArea_RNA,CircSpotCount_RNA,TotalInten_RNA,AvgInten_RNA,RingTotalInten_PMG,RingAvgInten_PMG,CircTotalInten_PMG,CircAvgInten_PMG,RingSpotTotalInten_PMG,RingSpotAvgInten_PMG,RingSpotTotalArea_PMG,RingSpotAvgArea_PMG,RingSpotCount_PMG,CircSpotTotalInten_PMG,CircSpotAvgInten_PMG,CircSpotTotalArea_PMG,CircSpotAvgArea_PMG,CircSpotCount_PMG,TotalInten_PMG,AvgInten_PMG,RingTotalInten_MITO,RingAvgInten_MITO,CircTotalInten_MITO,CircAvgInten_MITO,RingSpotTotalInten_MITO,RingSpotAvgInten_MITO,RingSpotTotalArea_MITO,RingSpotAvgArea_MITO,RingSpotCount_MITO,CircSpotTotalInten_MITO,CircSpotAvgInten_MITO,CircSpotTotalArea_MITO,CircSpotAvgArea_MITO,CircSpotCount_MITO,TotalInten_MITO,AvgInten_MITO,RingTotalInten_NUC_Tex,RingAvgInten_NUC_Tex,CircTotalInten_NUC_Tex,CircAvgInten_NUC_Tex,RingSpotTotalInten_NUC_Tex,RingSpotAvgInten_NUC_Tex,RingSpotTotalArea_NUC_Tex,RingSpotAvgArea_NUC_Tex,RingSpotCount_NUC_Tex,CircSpotTotalInten_NUC_Tex,CircSpotAvgInten_NUC_Tex,CircSpotTotalArea_NUC_Tex,CircSpotAvgArea_NUC_Tex,CircSpotCount_NUC_Tex,TotalInten_NUC_Tex,AvgInten_NUC_Tex
994,2A1_E05,E05,E05,2,DMSO,control,NULL,NULL,2A1,5,5,820,1234,1.245535,1.5836425,10279159.5,9235.8285,2347.202,39.63808,8263558,1311.7595,3974998.5,3080.383,2653,2026.655,1,1,1,245970,4876.011,54,6.75,7,3974998.5,3080.383,17764242,2790.3,6124042,4778.587,1383744,4813.562,281.5,10.27847,24,2055104.5,5403.1315,381,12.24629,23,6124042,4778.587,17772250.5,2763.953,5643416,4402.4205,1713067.5,4889.967,336.5,5.190308,65,586457,5165.623,116,3.3574655,25,5643416,4402.4205,6677920.5,1042.0395,10268367,9231.122,2789,1898.95,1,1,1,4803685.5,9941.5455,499,42.26111,13,10268367,9231.122
995,2A1_E06,E06,E06,2,desipramine,treated,0.5,10,2A1,5,6,157,1579,1.253572,1.518935,10970477,6370.298,1731.49,44.83799,4546518,472.4168,2692045,1557.896,0,0,0,0,0,2408,1632,1,1,1,2692045,1557.896,18971093,1980.935,8355070,5036.835,4699082,3768.388,1223,17.43182,70,5041113,5490.047,899,52.88235,16,8355070,5036.835,13160367,1397.348,6001725,3589.484,3670441,3282.23,1134,9.774194,109,1880290,4142.025,451,9.585366,47,6001725,3589.484,5632683,592.8043,10898223,6397.786,2511,1452.2,1,1,1,3612204,7241.344,423,24.28571,19,10898223,6397.786
996,2A1_E07,E07,E07,2,desipramine,treated,0.25,5,2A1,5,7,280,1674.5,1.279634,1.720959,12916422,7683.8625,1914.243,46.17399,6329069,614.25755,3615143.5,1934.0525,29020.5,1956.4165,12,2.5,3,84686.5,3057.4575,28,6.5,4,3615143.5,1934.0525,22198076,2151.4705,8141719.5,4619.7185,4124574.5,3963.556,994,17.008445,52,3916358.5,5064.792,714,22.105115,30,8141719.5,4619.7185,16631246,1590.237,6648671.5,3714.395,3551071,3504.4805,994,9.4289495,112,1428733,4248.202,346,5.563452,56,6648671.5,3714.395,6996989,659.67365,12831240,7616.1425,3280,1490.875,1,1,1,4603156.5,7975.666,549,29.464705,21,12831240,7616.1425
997,2A1_E08,E08,E08,2,desipramine,treated,0.125,2.5,2A1,5,8,354,2114,1.262972,1.694858,18484798.5,8380.5515,2210.8085,51.880905,13295585.5,1249.2165,7469836,3594.77,16962,3219.7335,5,1.666667,1,477590,5824.517,84.5,9.472222,8,7469836,3594.77,31158069.5,2837.8585,11628056,5523.7195,3835471,5042.627,767.5,12.971995,55,4756875.5,6331.044,724,18.865805,37,11628056,5523.7195,27693897.5,2554.1815,10021670.5,4824.051,3573247,4917.177,692.5,5.8705745,117,1545968,5696.4705,270,4.1489165,53.5,10021670.5,4824.051,10509509,961.28145,18384848,8312.7895,15130,2578.249,4.5,1.333333,2,6396183.5,9071.8185,710.5,27.47973,27.5,18384848,8312.7895
998,2A1_E09,E09,E09,2,desipramine,treated,0.0625,1.25,2A1,5,9,384,2054,1.2534695,1.6262195,18199788,8611.358,2209.016,51.13932,13204118,1295.976,7093746.5,3409.7915,20848,3102.17,6,1.75,1,473465.5,5374.835,91,9.303846,9,7093746.5,3409.7915,28579525.5,2733.157,10455229,5098.259,2817735.5,4905.4865,578.5,11.40404,40,3335411,5873.9565,540.5,14.488145,29,10455229,5098.259,28081470.5,2684.0215,9170281,4515.329,3496357,4964.7595,721,6.040766,109,1229239,5449.696,228.5,4.060731,43,9170281,4515.329,9939497,972.70735,18204309,8590.209,18127.5,2754.33,5,1.444444,2,6779923,9182.156,709.5,32.904165,22,18204309,8590.209
999,2A1_E10,E10,E10,2,desipramine,treated,0.03125,0.625,2A1,5,10,416,1909,1.2451045,1.6285005,17729003.5,8748.969,2244.9925,49.3012,12719883.5,1285.1805,6623873,3416.2915,5059,2733.875,2,1,1,451002.5,5384.3065,88,9.45,8,6623873,3416.2915,27231095.5,2755.8235,9710407,5065.859,2874083.5,4838.2185,563.5,12.600075,44,3116739,5793.53,535.5,15.4625,30,9710407,5065.859,27305618.5,2783.8855,9031325,4737.706,3584256.5,5166.199,682,7.47661,98,1146536,5695.448,196.5,4.128792,38,9031325,4737.706,9435772,947.6308,17752716,8763.8785,14657.5,2831.5065,4,1.333333,2,6839308,9335.039,690.5,36.730765,20,17752716,8763.8785
1000,2A1_E11,E11,E11,2,DMSO,control,NULL,NULL,2A1,5,11,670,1251.5,1.278261,1.644818,11030644,9861.3255,2545.8445,39.918155,7887174.5,1160.4725,3926911.5,3132.9075,10850.5,2904.8485,4,1.5,1,258926,4767.04,55,7,7,3926911.5,3132.9075,18089798,2618.703,6197828.5,4898.122,2683158.5,4538.897,581,14.03125,35,3126543.5,5409.0375,561.5,24.78889,21,6197828.5,4898.122,16305634.5,2372.909,5375156,4120.7395,2398034.5,4393.149,526.5,6.954227,71,882397.5,4814.285,181.5,5.005102,30,5375156,4120.7395,6671852.5,981.1113,10995887.5,9846.6125,5113,2505.125,1,1,1,5071633,10566.05,473.5,43.61818,12,10995887.5,9846.6125
1001,2A1_E12,E12,E12,2,desipramine,treated,0.015625,0.3125,2A1,5,12,557,1597,1.242742,1.542308,16519548,9467.62,2529.821,45.09283,11727934,1404.906,5963514,3628.223,11033,3049.6,3,1.4,1,372957,5468.496,66,8.428571,7,5963514,3628.223,24124192,2827.69,8833300,5380.652,3197710,4948.101,617,15.04225,39,3727439,6078.222,618,20.34615,27,8833300,5380.652,24434893,2872.521,8227207,4953.577,3383980,5343.96,646,7.512821,80,1110694,5917.155,189,4.727273,33,8227207,4953.577,8755358,1026.039,16545211,9477.528,15950,2845.75,4,1.307692,2,5856593,10275.51,556,37.69231,17,16545211,9477.528
1002,2A1_E13,E13,E13,2,cisplatin,treated,1,10,2A1,5,13,739,1323,1.238911,1.54579,11351325,9475.006,2463.717,41.04261,8900780,1357.849,4429280,3304.812,21683,3138.857,7,2.5,2,341734,4992,72,8.333333,7,4429280,3304.812,18414011,2819.374,6655274,5004.129,1952091,4874.596,397,12.9375,27,2421185,5724.8,424,15.52174,21,6655274,5004.129,18103961,2724.681,5996642,4427.86,2364072,4896.766,467,6.744681,66,735418,5290.178,147,4.396825,26,5996642,4427.86,6959937,1066.006,11297154,9496.289,5227,2433,2,1,1,5271062,10216.88,523,42.33333,14,11297154,9496.289
1003,2A1_E14,E14,E14,2,cisplatin,treated,0.5,5,2A1,5,14,747,1406,1.231116,1.53734,12506173,9360.167,2555.851,42.31046,9780550,1375.645,4948838,3412.81,2779,2191.5,1,1,1,142422,4799.857,29,3,7,4948838,3412.81,19716159,2722.514,7401371,5148.548,2324727,4946.979,474,15.35714,29,3035717,5878.442,499,21.35,21,7401371,5148.548,19130469,2641.999,6739011,4644.578,2305983,5340.324,430,7.533333,58,871816,5731.698,158,5.4,23,6739011,4644.578,7248889,1017.007,12627005,9420.773,0,0,0,0,0,5241305,10603.62,494,29.85714,18,12627005,9420.773
1004,2A1_E15,E15,E15,2,cisplatin,treated,0.25,2.5,2A1,5,15,779,1292,1.241935,1.546538,11139229,9301.983,2318.633,40.55891,9601133,1450.328,4610806,3519.62,6771,2995.667,2,1,1,303187,5319.07,59,7.666667,7,4610806,3519.62,19497997,2883.574,6769791,5100.713,2021262,5036.72,394,13.09091,30,2665036,5804.576,437,15.85294,25,6769791,5100.713,19223113,2837.206,6102006,4622.773,2279759,5285.655,418,7,57,691315,5636.422,125,4.8125,21,6102006,4622.773,7063127,1050.324,11136505,9305.042,9756,2813.688,2,1,1,5044087,9937.392,511,39.3,14,11136505,9305.042
1005,2A1_E16,E16,E16,2,cisplatin,treated,0.125,1.25,2A1,5,16,748,1303,1.2340925,1.547083,11353759.5,9527.021,2364.534,40.73121,9700157,1483.522,4556892,3471.7855,2487.5,2252.9,1,1,1,389055.5,5352.503,74,9.154762,7,4556892,3471.7855,19432583,2926.095,6834486.5,5111.6345,1971321,4948.1675,391,11.70976,31.5,2658066,5798.401,445.5,15.05061,25,6834486.5,5111.6345,19387067.5,2905.86,6087250,4561.0365,2474203,5061.8175,477,7.087234,68.5,705979,5431.932,130.5,4,27,6087250,4561.0365,6955576.5,1048.369,11315270.5,9511.7195,4264,2107.75,1,1,1,5330997.5,10108.37,530,47,12,11315270.5,9511.7195
1006,2A1_E17,E17,E17,2,DMSO,control,NULL,NULL,2A1,5,17,804,1271.5,1.2583745,1.6015475,11141719.5,9470.1425,2405.371,40.235855,8998348,1417.832,4578224,3371.1025,19791,3343.9925,6,2,1,365733.5,5267.5355,68,8.236111,8,4578224,3371.1025,18617187.5,2882.982,6571703,4945.516,1740869,4913.723,348,11.88182,27,2621906.5,5609.3175,448,15.682425,25,6571703,4945.516,17553519.5,2703.8885,5806593.5,4363.397,1778303,4822.1775,372.5,5.78058,63.5,648523.5,5122.067,129,3.5125,27,5806593.5,4363.397,7045062,1091.229,11083433.5,9431.791,6330,2669.8335,2,1,1,5113637,10167.98,504,41.5,13,11083433.5,9431.791
1007,2A1_E18,E18,E18,2,cisplatin,treated,0.0625,0.625,2A1,5,18,826,1333,1.2252645,1.501874,11392839.5,9470.345,2320.8075,41.19743,10015160,1651.1625,4885409.5,3649.578,19274,3500.925,5,2,2,403193,5685.173,72,8.345238,8,4885409.5,3649.578,19248039,3081.5905,7004472,5133.5085,1653001,5101.548,312,10.89737,27,2168542,5815.296,360,12.5407,25,7004472,5133.5085,18388521.5,2938.568,6048601,4471.309,2109426.5,4965.791,406,5.7559735,73,637783.5,5250.411,121,3.690683,28,6048601,4471.309,7218482,1151.3995,11304262,9409.035,14297.5,3015.8335,4,1.1742425,2,5159639,9920.43,525.5,42.79894,14,11304262,9409.035
1008,2A1_E19,E19,E19,2,cisplatin,treated,0.03125,0.3125,2A1,5,19,813,1284,1.24136,1.537969,11192457,9513.247,2390.06,40.43315,9840118,1552.211,4680565,3543.412,23555,3482,6,2.333333,2,381978,5694.121,70,8.428571,8,4680565,3543.412,18978552,2974.007,6711817,5047.475,2061734,5013.02,404,12.82609,29,2560856,5716.329,430,15.92857,23,6711817,5047.475,18631027,2921.008,6026945,4536.746,2144768,5217.071,389,7.164384,54,590260,5484.357,109,4.375,19,6026945,4536.746,6954748,1084.134,11189548,9498.743,15728,2907.333,4,1.2,2,5104317,10132.74,510,42.09524,14,11189548,9498.743
1009,2A1_E20,E20,E20,2,cisplatin,treated,0.015625,0.15625,2A1,5,20,773,1286,1.237344,1.528449,11148264,9286.602,2360.758,40.46463,9588711,1495.996,4721333,3590.429,35298,3779.182,9,3,2,365473,5593.37,65,7.833333,7,4721333,3590.429,19379176,2956.601,6884493,5149.158,1671414,5071.234,313,11.87302,23,2524949,5896.514,423,15.31034,20,6884493,5149.158,18524595,2797.107,6011430,4483.804,1938737,4993.426,376,6.216216,65,706548,5394.554,133,4.121212,25,6011430,4483.804,7193263,1092.921,11079957,9273.236,13354,2880.655,4,1.2,2,4943919,9838.592,494,36.84615,15,11079957,9273.236
1010,2A1_E21,E21,E21,2,mitoxantrone,treated,1,5,2A1,5,21,363,1435,1.311519,1.79398,17479961,11653.67,3143.212,42.74458,8856448,942.8529,5436971,3472.202,0,0,0,0,0,363243,5918.25,60,8.833333,6,5436971,3472.202,24247093,2635.627,8881476,5643.094,5782534,4541.794,1265,17.1,70,5697081,5980.265,880,43,21,8881476,5643.094,21687953,2344.07,6997379,4443.188,3413192,4575.759,729,7.186667,103,1226959,5058.168,235,4.6,44,6997379,4443.188,8555615,933.0425,17428538,11596.02,6217,2313.239,2,1,1,6341273,12091.19,524,60,9,17428538,11596.02
1011,2A1_E22,E22,E22,2,mitoxantrone,treated,0.5,2.5,2A1,5,22,363,1530,1.284705,1.762835,17519378,10845.21,3272.908,44.13679,8181829,907.0757,5471292,3395.202,2880,1868.212,1,1,1,337468,5161.846,69,6.146341,7,5471292,3395.202,22392538,2472.993,8722814,5422.024,4073192,4424.744,940,12.17143,65,5657190,5744.703,939,49.08696,21,8722814,5422.024,21335305,2327.787,7420207,4602.515,2115969,4668.836,426,4.15,103,1237171,5219.716,244,3.359375,53,7420207,4602.515,8963062,989.2316,17412208,10765.47,0,0,0,0,0,6954010,12344.86,563,51.69231,11,17412208,10765.47
1012,2A1_E23,E23,E23,2,DMSO,control,NULL,NULL,2A1,5,23,877,1243,1.248284,1.582783,10607095,9371.173,2416.618,39.78237,8417599,1419.814,4212866,3334.286,25327,3156,7,2.333333,2,334349,4933.143,67,7.727273,8,4212866,3334.286,17850727,2962.085,6335760,4967.323,1570038,4840.511,310,10.22222,28,2530144,5565.417,449,13.08333,29,6335760,4967.323,16057483,2652.339,5341534,4120.94,1260156,4487.888,268,3.895833,68,507009,4842.093,107,2.652174,32,5341534,4120.94,6883917,1147.643,10544414,9316.532,4975,2473.647,2,1,1,5157019,9934.742,521,40.57143,15,10544414,9316.532
1013,2A1_F02,F02,F02,2,mitoxantrone,treated,0.25,1.25,2A1,6,2,325,1610,1.280167,1.753893,18153134,10963.46,3236.827,45.27599,11794693,1272.854,7878773,4677.16,0,0,0,0,0,383436,7179.528,61,7.75,6,7878773,4677.16,26810454,2887.092,9545216,5651.081,3756691,4876.079,763,9.516667,77,4934220,6095.204,783,21.3,37,9545216,5651.081,23937574,2510.314,8096991,4793.156,2467584,5143.688,492,4.280899,118,1133489,5520.639,205,3.128713,53,8096991,4793.156,10344405,1097.574,18020247,10877.98,0,0,0,0,0,7658468,11958.55,636,44.85714,15,18020247,10877.98
1014,2A1_F03,F03,F03,2,mitoxantrone,treated,0.125,0.625,2A1,6,3,372,1533,1.309972,1.851792,17369267.5,10665.17,2909.958,44.17993,11591540.5,1340.141,7287551,4612.175,0,0,0,0,0,519396.5,7485.866,69.5,9.2916665,6,7287551,4612.175,24874081.5,2876.759,8526744,5414.0885,5120029.5,4694.4,1055.5,13.37782,77,4810901.5,5856.345,797,28.625,29,8526744,5414.0885,24856589.5,2870.9835,7829552.5,5041.8085,4617977,5362.924,817.5,7.4201455,112,1489952.5,5769.5875,260,4.295938,48,7829552.5,5041.8085,9073582.5,1029.6845,17222572,10571.495,8633.5,2464.807,3,1,1,6978978.5,11120.67,619.5,40.71651,16,17222572,10571.495
1015,2A1_F04,F04,F04,2,mitoxantrone,treated,0.0625,0.3125,2A1,6,4,559,1187,1.293146,1.750683,12974495,11317.09,3111.416,38.8759,10495935,1502.348,6586192,5219.778,0,0,0,0,0,462056,8393.462,55,8.428571,6,6586192,5219.778,21154043,2914.985,7411869,5739.333,3576859,5018.949,679,13.8,48,4170944,6352.464,632,37.48,18,7411869,5739.333,19741134,2775.722,6490345,5143.212,3682541,5441.894,685,9.01087,78,1413493,5953.159,243,6.837209,32,6490345,5143.212,7635517,1048.46,13013168,11301.96,3722,2169,1,1,1,5692687,11961.78,489,63.55556,8,13013168,11301.96
1016,2A1_F05,F05,F05,2,mitoxantrone,treated,0.03125,0.15625,2A1,6,5,669,1196,1.270483,1.679269,11100203,10161.28,2667.314,39.023,11037068,1613.735,5785849,4763.093,0,0,0,0,0,434474,7445.217,59,8.222222,6,5785849,4763.093,20764872,2972.655,6620632,5415.144,2484716,5110.912,469,12.80357,34,3200652,5981.687,519,19.94118,22,6620632,5415.144,19757049,2823.587,5940869,4824.122,2872946,5579.526,496,7.741935,64,867006,5722.686,153,4.585366,28,5940869,4824.122,7872407,1099.448,11060142,10085.36,3697,2121.5,1,1,1,5591215,10673.47,527,56.66667,10,11060142,10085.36
1017,2A1_F06,F06,F06,2,DMSO,control,NULL,NULL,2A1,6,6,816,1311,1.253431,1.6099495,10857738,8950.055,2310.5335,40.85605,11209154,1768.3655,5809458,4372.6065,0,0,0,0,0,371871.5,6226.6555,60,7.6458335,7,5809458,4372.6065,18629515.5,2931.7975,6805746.5,5114.1285,1944139.5,5050.437,373,12.838915,28,2558890,5806.3845,435,15.88112,23,6805746.5,5114.1285,19340983.5,3012.521,6613008,4996.8405,2649072,5723.714,455,7.9843785,57,852982,6081.358,148,4.784749,26,6613008,4996.8405,7012673,1099.222,10813197,8905.267,2151,1925.5625,1,1,1,4842158.5,9730.2655,502,40.2625,14,10813197,8905.267
1018,2A1_F07,F07,F07,2,mitoxantrone,treated,0.015625,0.078125,2A1,6,7,711,1250,1.24801,1.606902,10645075,9405.786,2415.119,39.89423,11234856,1684.02,5567413,4343.911,0,0,0,0,0,439553,6730.743,65,8.285714,7,5567413,4343.911,19438034,2839.807,6317272,4871.649,1357791,4862.216,272,9.441176,25,2098565,5518.325,396,12.06383,24,6317272,4871.649,18680637,2741.957,5604380,4330.75,2203522,5077.997,426,6.305556,63,658271,5198.087,127,3.682927,25,5604380,4330.75,7487722,1103.536,10575977,9336.978,6101,2415.8,2,1,1,5118660,9854.152,527,47,13,10575977,9336.978
1019,2A1_F08,F08,F08,2,sirtinol,treated,1,20,2A1,6,8,148,2030.5,1.1864395,1.3268865,19376762.5,9699.8065,2832.716,50.845195,13417045.5,1326.228,11264973,5082.8825,19587.5,3948.4095,4,1.656863,1,796547,8623.6115,89.5,10.713635,6,11264973,5082.8825,30976760,2837.857,14119584.5,6386.327,7278778.5,4802.262,1586,15.408045,100.5,7057305,7408.387,969.5,52.611765,27.5,14119584.5,6386.327,28599947,2689.981,13177371.5,5742.002,5531110.5,5006.7815,992,7.970946,154.5,3486963.5,6809.881,456,8.3035715,61.5,13177371.5,5742.002,10307242.5,936.234,19200553,9603.956,10717.5,2226.5435,3.5,1.7333335,1,5868576,10683.555,540.5,36.432775,19,19200553,9603.956
1020,2A1_F09,F09,F09,2,sirtinol,treated,0.5,10,2A1,6,9,164,1949,1.2186735,1.3930515,14068061,7628.993,2069.9415,49.815055,10643333.5,1037.927,7057549.5,3548.012,0,0,0,0,0,27988.5,5425.1125,5,2.75,1,7057549.5,3548.012,27495501.5,2694.899,11047599,5558.8785,6280549,4494.4505,1438,15.591225,91.5,5136198.5,6353.0825,767.5,32.252745,23.5,11047599,5558.8785,21896983.5,2120.3455,7766736.5,3900.3295,3945454.5,4208.4835,958.5,6.5804735,144,1686587.5,4807.384,317.5,6.3810195,36.5,7766736.5,3900.3295,6678211,636.7356,14062131,7643.484,0,0,0,0,0,4661961,8326.547,483.5,27.462965,21,14062131,7643.484
1021,2A1_F10,F10,F10,2,sirtinol,treated,0.25,5,2A1,6,10,135,1838,1.201769,1.387194,14153209,8014.956,2547.815,48.37576,10388061,1059.446,7316899,3701.868,0,0,0,0,0,149439,5508.933,23,4.777778,2,7316899,3701.868,27326418,2658.823,11059908,5962.167,7246051,4620.202,1519,19.72289,88,5810218,6788.262,816,37.23077,20,11059908,5962.167,23539206,2243.536,9154956,4513.374,4759353,4426.426,1126,9,124,2230264,5560.366,368,9.054054,38,9154956,4513.374,6529611,650.2651,14166978,8037.268,3501,1535.062,1,1,1,4524925,9392.71,431,27.38462,17,14166978,8037.268
1022,2A1_F11,F11,F11,2,sirtinol,treated,0.125,2.5,2A1,6,11,196,1914.5,1.2590505,1.4667945,19854023,10564.23,3150.389,49.37218,15090654,1514.886,9910791,4827.5275,0,0,0,0,0,694545.5,8477.082,80,10,6,9910791,4827.5275,31113976,2963.249,12361700.5,6039.5015,5797473.5,4743.2555,1226,11.819175,107.5,5987778.5,6829.2555,858.5,35.461535,26,12361700.5,6039.5015,27767700.5,2696.5375,10767375,5291.825,5394661,4928.3965,1025,6.8195675,170.5,2847883,6333.4495,427,8.1992485,50.5,10767375,5291.825,11178738,1074.353,19763309.5,10518.25,15989,3178.919,4,1.333333,1.5,6880887,11474.815,589.5,38.96172,17.5,19763309.5,10518.25
1023,2A1_F12,F12,F12,2,DMSO,control,NULL,NULL,2A1,6,12,880,1301.5,1.254016,1.6004,11148708.5,9131.443,2294.438,40.70775,10953070,1716.6765,5723207,4157.3965,9547,3286.0475,2,1.166667,1,431811.5,6129.601,72,9,7,5723207,4157.3965,18800356,2878.995,6618290.5,4834.1,1431356,5015.9245,284,11.59091,23,1974508,5572.425,346,12.166795,21,6618290.5,4834.1,17144851.5,2637.716,5735685.5,4193.332,1932864,4873.4935,382.5,6.3799495,58,579915,5009.224,115.5,3.595745,26,5735685.5,4193.332,7264405.5,1113.7285,11045731,9082.537,4839,2435.411,1,1,1,5175818.5,9712.6235,540,44.888275,13,11045731,9082.537
1024,2A1_F13,F13,F13,2,sirtinol,treated,0.0625,1.25,2A1,6,13,422,1360,1.3589075,1.5418225,11616885.5,8812.1585,2502.5065,41.612545,10003584,1432.4685,6196608.5,4264.4025,0,0,0,0,0,270382.5,6652.0765,42.5,7.9285715,4,6196608.5,4264.4025,20142118.5,2774.3525,7954069.5,5482.296,4010634,4698.5085,857,14.78463,57.5,4254164,6109.844,699,35.24643,20,7954069.5,5482.296,18739170.5,2558.461,7278527.5,4886.3225,3829394,4863.6715,770,8.796703,80,1741634.5,5825.9595,304,7.338961,34,7278527.5,4886.3225,7356067,1028.2665,11636167,8773.542,29314,3636.2145,8,2.2613635,2,4849805.5,9821.0685,484.5,37.18939,14,11636167,8773.542
1025,2A1_F14,F14,F14,2,sirtinol,treated,0.03125,0.625,2A1,6,14,628,1327,1.275619,1.5658115,11285988.5,8829.6945,2341.7765,41.10461,10139766,1500.5105,5354511,3936.7185,0,0,0,0,0,348445.5,6298.4255,54,9,5,5354511,3936.7185,19327574,2796.3285,6853202.5,5087.343,2285889,4657.154,485.5,12.65563,35,2813349.5,5770.8165,480.5,22.11012,19,6853202.5,5087.343,17354565.5,2506.451,5734071.5,4345.8575,2708308,4568.3675,606,8.0625,74.5,986015,5126.293,193,5.8021485,27,5734071.5,4345.8575,6966670,1009.816,11241727,8793.252,20421,3521.7435,5,1.6458335,2,4671379,9541.0795,473.5,40.297415,13,11241727,8793.252
1026,2A1_F15,F15,F15,2,sirtinol,treated,0.015625,0.3125,2A1,6,15,597,1424,1.264392,1.534712,13037815,9305.453,2386.722,42.58043,11297716,1634.414,6047977,4088.606,0,0,0,0,0,440518,6401.592,69,9.222222,7,6047977,4088.606,20643901,2893.622,7521659,5156.043,1976514,4718.857,419,9.456522,40,2953712,5751.173,485,16.95,28,7521659,5156.043,19008901,2718.628,6570108,4419.697,2733233,4719.088,555,6.66443,81,910326,5291.824,177,4.576923,31,6570108,4419.697,8183532,1149.972,12975053,9255.661,17886,3060,5,1.333333,2,5350661,9879.873,543,40.7,14,12975053,9255.661
1027,2A1_F16,F16,F16,2,belinostat,treated,1,20,2A1,6,16,227,780,1.172285,1.287842,9887119,12729.52,3723.995,31.51392,5600223,643.6141,7134692,9263.908,0,0,0,0,0,848086,11713.56,72,10.77778,4,7134692,9263.908,17420630,2043.332,7914606,10528.28,1569281,5864.125,254,13.05882,19,7139849,11959.64,661,507,1,7914606,10528.28,2600853,303.7619,1061888,1329.261,47828,777.75,63,1.5625,34,458175,1657.379,269,12.65217,23,1061888,1329.261,5802266,686.1227,9840352,12639.8,0,0,0,0,0,4065412,14445.65,280,139,2,9840352,12639.8
1028,2A1_F17,F17,F17,2,belinostat,treated,0.5,10,2A1,6,17,446,1056.5,1.230572,1.5193745,11190969,11752.22,3378.6745,36.67658,7351357.5,1163.6215,5158984,4803.4405,55990.5,4010.8885,12,2.333333,3,607651.5,6891.167,84.5,9.381818,7,5158984,4803.4405,17091041.5,2646.8925,6639374,6323.4995,3877552.5,4894.484,823.5,16.63852,42.5,4953223.5,6698.0455,739,78.7875,10.5,6639374,6323.4995,4627205.5,720.23605,1560295,1466.942,409493,1531.585,255,2.8008255,84,270753,1743.6165,160,2.507181,49,1560295,1466.942,6782449.5,1082.8285,11081448.5,11640.625,0,0,0,0,0,5093299.5,12887.36,405.5,91.575,5,11081448.5,11640.625
1029,2A1_F18,F18,F18,2,DMSO,control,NULL,NULL,2A1,6,18,838,1267,1.2554205,1.60821,10938217.5,9361.669,2420.1555,40.16459,10223185.5,1625.9585,5027807.5,3877.043,7532,3356.4285,2,1,1,414552,5956.112,68,8.3639705,7,5027807.5,3877.043,19025516.5,2970.524,6511437.5,5012.9125,1470617,4985.5325,284,10.15047,27,2203294.5,5617.8265,390.5,12.091855,26,6511437.5,5012.9125,17783141,2749.2025,5743983.5,4404.128,1724950.5,4968.029,337,5.397359,62,571823,5118.078,113,3.1247085,28,5743983.5,4404.128,7309620,1147.7455,10875210,9304.97,8035.5,2664.353,2,1,1,5204330,10019.645,520,44.79798,13,10875210,9304.97
1030,2A1_F19,F19,F19,2,belinostat,treated,0.25,5,2A1,6,19,795,1278,1.209385,1.464753,11036403,9319.113,2330.517,40.33857,10518016,1806.979,5399750,4102.642,13181,3792.562,3,1.5,1,467919,6336.95,73,8.833333,7,5399750,4102.642,18477577,3132.779,6806366,5263.429,1707592,5151.062,316,10.5,26,2513608,5907.294,422,14.33929,24,6806366,5263.429,15505967,2632.4,5196877,3990.748,2118428,4620.908,437,6.446154,71,664440,4727.94,137,3.68,29,5196877,3990.748,6895188,1166.723,11019753,9303.868,4990,2485.312,1,1,1,4987163,9817.859,501,44,13,11019753,9303.868
1031,2A1_F20,F20,F20,2,belinostat,treated,0.125,2.5,2A1,6,20,809,1268,1.221598,1.486357,10413882,8965.084,2199.358,40.18044,10403815,1634.437,4995938,3770.901,0,0,0,0,0,377838,5921.75,65,8.142857,7,4995938,3770.901,19008983,2974.083,6586630,4987.405,1448047,4913.834,291,9.227273,29,2291747,5611.501,410,11.31579,29,6586630,4987.405,18105243,2813.482,5761104,4386.186,1869146,4940.707,358,5.879518,62,529376,5241.774,103,3.421053,24,5761104,4386.186,7041894,1086.374,10391257,8944.82,8745,2562,2,1,1,4892794,9466.622,506,39.27586,14,10391257,8944.82
