plate_well,WellId,Plate,Plate_number,Drug_name,Treatment,Metadata_dil_factor,Metadata_concentration_uM,PlateNumber,Row,Column,CELL_COUNT,ObjectArea_NUC_A,ObjectShapeP2A_NUC_A,ObjectShapeLWR_NUC_A,ObjectTotalInten_NUC_A,ObjectAvgInten_NUC_A,ObjectVarInten_NUC_A,ObjectSize_NUC_A,CircTotalInten_NUC_Tex,CircAvgInten_NUC_Tex,CircSpotTotalInten_NUC_Tex,CircSpotAvgInten_NUC_Tex,CircSpotTotalArea_NUC_Tex,CircSpotAvgArea_NUC_Tex,CircSpotCount_NUC_Tex,TotalInten_NUC_Tex,AvgInten_NUC_Tex
2A1_K17,K17,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,11,17,729,1192,1.263334164,1.617159389,10658815,9869.462628,2607.309194,38.95768907,10652603,9874.775878,4953038,10712.91727,465,47.6,11,10652603,9874.775878
2A1_K18,K18,Plate2_drugs,2,MLN0128,treated,0.5,2.5,2A1,11,18,262,1597,1.346489952,1.801251148,17963445,9285.179221,2557.572206,45.09282377,17913801.5,9279.848823,5386097,10220.34773,524.5,33.86607143,16,17913801.5,9279.848823
2A1_K19,K19,Plate2_drugs,2,MLN0128,treated,0.25,1.25,2A1,11,19,349,1736,1.336766173,1.789919425,18292313,9138.120036,2312.854678,47.0142941,18402857,9115.088116,5253567,9605.473297,575,34.45454545,19,18402857,9115.088116
2A1_K20,K20,Plate2_drugs,2,MLN0128,treated,0.125,0.625,2A1,11,20,363,1672,1.337636699,1.830256201,11742018,8224.996924,2179.875908,46.13953314,11680967,8170.4442,4565042,8874.273292,514,28.52941176,19,11680967,8170.4442
2A1_K21,K21,Plate2_drugs,2,MLN0128,treated,0.0625,0.3125,2A1,11,21,415,1708,1.391882774,1.926369008,11696134,6544.082725,1666.083258,46.63360529,11705375,6568.556962,3687157,7082.309278,513,24.61764706,22,11705375,6568.556962
2A1_K22,K22,Plate2_drugs,2,MLN0128,treated,0.03125,0.15625,2A1,11,22,451,1626,1.362546049,1.923991165,11830546,8138.702596,2098.099206,45.50041208,11791183,8151.460292,5006764,8715.240783,565,29.05882353,20,11791183,8151.460292
2A1_K23,K23,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,11,23,746,1226,1.256529713,1.615868226,10761274.5,9741.497764,2542.792627,39.50938726,10737353.5,9718.590358,5085008.5,10372.2768,500.5,43.00757576,13,10737353.5,9718.590358
2A1_L02,L02,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,12,2,806,1298,1.242524616,1.570466725,11611563.5,9575.443031,2440.775764,40.6529818,11567209,9529.791663,5258370.5,10166.28222,526,44.17380952,13,11567209,9529.791663
2A1_L03,L03,Plate2_drugs,2,MLN0128,treated,0.015625,0.078125,2A1,12,3,453,1620,1.366702397,1.923061801,10917874,7654.784965,1853.74532,45.4163854,10898392,7620.815686,4675923,8083.33871,588,30.03846154,21,10898392,7620.815686
2A1_L04,L04,Plate2_drugs,2,anisomycin,treated,1,20,2A1,12,4,35,816,1.225593758,1.354164862,5918803,6577.732877,2411.7981,32.23295625,5855828,6528.989488,2149415,8588.719008,197,42.5,5,5855828,6528.989488
2A1_L05,L05,Plate2_drugs,2,anisomycin,treated,0.5,10,2A1,12,5,19,505,2.042812681,1.447349937,305755,205.6442308,19.7279359,25.35716802,304721,204.9331395,88484,228.3941176,170,1.94,41,304721,204.9331395
2A1_L06,L06,Plate2_drugs,2,anisomycin,treated,0.25,5,2A1,12,6,17,395,1.273381918,1.41288309,3153526,8008,3146.698181,22.4260924,3184547,7998.807388,2309112,10720.18952,198,55.2,3,3184547,7998.807388
2A1_L07,L07,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,12,7,746,1222,1.271672018,1.64491879,10214859.5,9310.708052,2382.300306,39.4448821,10232395.5,9302.226743,4789346,9994.299749,478,44.73235294,13,10232395.5,9302.226743
2A1_L08,L08,Plate2_drugs,2,anisomycin,treated,0.125,2.5,2A1,12,8,27,407,3.249014758,1.440310613,75698,170.4004283,16.70729239,22.76419326,76390,171.1391863,22135,192.6513761,117,1.826923077,49,76390,171.1391863
2A1_L09,L09,Plate2_drugs,2,anisomycin,treated,0.0625,1.25,2A1,12,9,89,1069,1.27779006,1.518192416,8268106,8956.101964,2770.2481,36.89299491,8356993,9012.815733,3167561,10810.39685,254,29.4,9,8356993,9012.815733
2A1_L10,L10,Plate2_drugs,2,anisomycin,treated,0.03125,0.625,2A1,12,10,337,1545,1.276615409,1.642888707,15138155,9853.300349,2620.628262,44.35262221,15076416,9766.264403,5412964,10574.23707,513,35.75,15,15076416,9766.264403
2A1_L11,L11,Plate2_drugs,2,anisomycin,treated,0.015625,0.3125,2A1,12,11,553,1350,1.244855726,1.592915174,11590362,9431.500914,2465.580212,41.45929794,11553790,9398.108288,5118068,10144.38124,520,43.43333333,14,11553790,9398.108288
2A1_L12,L12,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,12,12,793,1242,1.257554924,1.600068818,10720100,9428.333333,2375.064508,39.7663616,10717711,9385.105892,4894462,10101.21107,490,46.71428571,11,10717711,9385.105892
2A1_L13,L13,Plate2_drugs,2,vorinostat,treated,1,20,2A1,12,13,65,1315,1.225492691,1.505488611,14725972,11377.08894,3445.769115,40.91833332,14661629,11362.15161,5137533,12641.06343,403,68.6,6,14661629,11362.15161
2A1_L14,L14,Plate2_drugs,2,vorinostat,treated,0.5,10,2A1,12,14,612,1295,1.221268124,1.494974725,11240911.5,9484.977942,2456.909478,40.60597506,11194330,9470.047054,5105322.5,10264.02923,501,42.97368421,13,11194330,9470.047054
2A1_L15,L15,Plate2_drugs,2,vorinostat,treated,0.25,5,2A1,12,15,838,1318,1.218380241,1.50114353,11256193,9475.779479,2283.452304,40.96496984,11246305,9460.060378,5186387.5,9881.6674,530,40.47368421,14,11246305,9460.060378
2A1_L16,L16,Plate2_drugs,2,vorinostat,treated,0.125,2.5,2A1,12,16,844,1302.5,1.22851529,1.521588479,11474450.5,9618.713383,2391.464684,40.72338342,11457946,9608.820148,5128739.5,10202.91976,505,40.25,14,11457946,9608.820148
2A1_L17,L17,Plate2_drugs,2,vorinostat,treated,0.0625,1.25,2A1,12,17,737,1383,1.24124141,1.57537468,12721792,9751.478389,2435.056866,41.96296332,12713546,9746.587697,5463312,10379.68894,532,42.58823529,13,12713546,9746.587697
2A1_L18,L18,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,12,18,805,1266,1.266915605,1.624964044,11412303,9949.001563,2561.726838,40.14873925,11401148,9920.747096,5197628,10618.39294,489,46.72727273,12,11401148,9920.747096
2A1_L19,L19,Plate2_drugs,2,vorinostat,treated,0.03125,0.625,2A1,12,19,998,1277.5,1.223146125,1.480939066,10495054,9244.848931,2259.904791,40.33067637,10456573,9229.292985,4874587,9749.39841,503.5,40.375,14,10456573,9229.292985
2A1_L20,L20,Plate2_drugs,2,vorinostat,treated,0.015625,0.3125,2A1,12,20,973,1290,1.237252992,1.535248323,11334489,9664.234273,2381.736338,40.52750933,11295213,9641.756098,5061103,10175.58314,506,41.5,13,11295213,9641.756098
2A1_L21,L21,Plate2_drugs,2,deforolimus,treated,1,5,2A1,12,21,329,1126,1.241969779,1.570860787,10975936,11077.72798,2979.790561,37.86380498,10937715,11047.91616,5256482,11878.28954,454,54.25,9,10937715,11047.91616
2A1_L22,L22,Plate2_drugs,2,deforolimus,treated,0.5,2.5,2A1,12,22,419,1153,1.235768724,1.556610665,10862779,10746.06991,2845.889728,38.31507791,10816891,10721.00099,5143389,11461.14859,455,48.75,10,10816891,10721.00099
2A1_L23,L23,Plate2_drugs,2,deforolimus,treated,0.25,1.25,2A1,12,23,413,1194,1.236539567,1.555054818,10908767,10284.72098,2731.802589,38.99035799,10865513,10271.18923,5250846,10967.0121,481,42.78947368,13,10865513,10271.18923
2A1_M02,M02,Plate2_drugs,2,deforolimus,treated,0.125,0.625,2A1,13,2,419,1302,1.233939736,1.510758699,11549905,9860.605408,2726.673478,40.71557303,11506849,9866.054809,5434777,10840.8038,489,38,14,11506849,9866.054809
2A1_M03,M03,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,13,3,841,1240,1.248898367,1.587759858,10837138,9544.47976,2351.064893,39.73433069,10775789,9530.856577,5143191,10032.78483,507,46.08333333,12,10775789,9530.856577
2A1_M04,M04,Plate2_drugs,2,deforolimus,treated,0.0625,0.3125,2A1,13,4,506,1245,1.232394704,1.539235594,11112187.5,9992.226416,2629.887256,39.81435642,11041016.5,9932.328631,5247709.5,10699.63227,497.5,38.63480392,14,11041016.5,9932.328631
2A1_M05,M05,Plate2_drugs,2,deforolimus,treated,0.03125,0.15625,2A1,13,5,555,1244,1.229162925,1.548079903,10462692,9287.015639,2295.789751,39.79836672,10424136,9231.342061,5088913,9745.27409,523,38.85714286,15,10424136,9231.342061
2A1_M06,M06,Plate2_drugs,2,deforolimus,treated,0.015625,0.078125,2A1,13,6,719,1231,1.251152179,1.583004383,11038452,9983.779236,2599.536443,39.58987092,11025447,9943.368421,5041373,10705.44818,477,39.5,13,11025447,9943.368421
2A1_M07,M07,Plate2_drugs,2,methotrexate,treated,1,5,2A1,13,7,408,1222,1.262898388,1.624822317,10772084,9188.237423,2343.051624,39.4448788,10722152.5,9136.15033,4895123.5,9784.414128,497,42.98863636,12,10722152.5,9136.15033
2A1_M08,M08,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,13,8,724,1246,1.23977127,1.54722193,11408404,10012.85272,2631.003592,39.83034613,11384625,9980.608034,5087859,10725.65585,484,43.96666667,12,11384625,9980.608034
2A1_M09,M09,Plate2_drugs,2,methotrexate,treated,0.5,2.5,2A1,13,9,533,1231,1.313730386,1.735761628,10442076,9218.962771,2379.889886,39.58987092,10428871,9182.738747,4557343,9858.895178,441,37.06666667,13,10428871,9182.738747
2A1_M10,M10,Plate2_drugs,2,methotrexate,treated,0.25,1.25,2A1,13,10,579,1239,1.291662377,1.710280993,10262416,8993.649866,2366.568466,39.71830555,10176490,8962.991909,4426266,9592.629664,453,35.5,13,10176490,8962.991909
2A1_M11,M11,Plate2_drugs,2,methotrexate,treated,0.125,0.625,2A1,13,11,526,1223,1.331352438,1.810695289,10367985,9476.502906,2516.620272,39.46101498,10300440,9423.50647,4693171,10230.3037,454,41.77857143,12,10300440,9423.50647
2A1_M12,M12,Plate2_drugs,2,methotrexate,treated,0.0625,0.3125,2A1,13,12,577,1254,1.327584336,1.821241988,10342400,9135.853755,2357.983015,39.95800782,10286457,9101.364683,4537677,9838.154545,459,38,13,10286457,9101.364683
2A1_M13,M13,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,13,13,766,1242,1.250653938,1.569322169,10709184.5,9717.495394,2537.169337,39.7663616,10730833,9692.02778,4905108,10433.59683,478,44.81092437,12,10730833,9692.02778
2A1_M14,M14,Plate2_drugs,2,methotrexate,treated,0.03125,0.15625,2A1,13,14,504,1178.5,1.366077583,1.835385779,10149369.5,9457.554548,2707.439345,38.73644532,10113679,9433.298511,4478758,10544.26321,428,39.02142857,10,10113679,9433.298511
2A1_M15,M15,Plate2_drugs,2,methotrexate,treated,0.015625,0.078125,2A1,13,15,564,1233.5,1.361965799,1.846793057,10030999,9078.681167,2477.086924,39.63003111,10017637,9042.506472,4539352,9983.337033,445,38.75245098,12,10017637,9042.506472
2A1_M16,M16,Plate2_drugs,2,Empty,empty,NULL,NULL,2A1,13,16,71,1269,1.251199111,1.43998113,12039144,10408.30818,3187.983194,40.1962807,11986002,10391.71654,4480051,11520.35535,395,39.92307692,9,11986002,10391.71654
2A1_M17,M17,Plate2_drugs,2,latrunculin-a,treated,1,0.05,2A1,13,17,89,1364,1.283489326,1.562044837,12788530,10367.63419,3001.762706,41.6737176,12753306,10315.67081,5070990,11402.16625,451,48.3,10,12753306,10315.67081
2A1_M18,M18,Plate2_drugs,2,latrunculin-a,treated,0.5,0.025,2A1,13,18,125,1387,1.300679815,1.607654369,15247764,10764.57507,3127.915853,42.02360347,15274673,10708.1105,5149324,11636.88591,424,51.14285714,10,15274673,10708.1105
2A1_M19,M19,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,13,19,708,1206.5,1.269955084,1.639992053,10952809.5,10248.33653,2753.93049,39.19392102,10928549.5,10216.43187,4920071,11052.71752,452.5,44.47916667,12,10928549.5,10216.43187
2A1_M20,M20,Plate2_drugs,2,latrunculin-a,treated,0.25,0.0125,2A1,13,20,160,1469,1.323584883,1.629972439,16050914.5,10829.54491,3012.197793,43.24735158,15979229,10820.96759,5463194,11644.87678,481,41.97596154,12,15979229,10820.96759
2A1_M21,M21,Plate2_drugs,2,latrunculin-a,treated,0.125,0.00625,2A1,13,21,202,1531.5,1.262359063,1.556323558,17310571,10718.86307,3077.592777,44.15842287,17268183,10654.24519,5822659.5,11636.26884,503,38.62605042,13,17268183,10654.24519
2A1_M22,M22,Plate2_drugs,2,latrunculin-a,treated,0.0625,0.003125,2A1,13,22,240,1473.5,1.28294992,1.612743116,17008825,10974.65391,2911.117266,43.31415269,17027532,10966.52152,5690678.5,11724.32979,466.5,48.38571429,11,17027532,10966.52152
2A1_M23,M23,Plate2_drugs,2,latrunculin-a,treated,0.03125,0.0015625,2A1,13,23,309,1284,1.229355733,1.510899483,13746100,10941.39602,2889.884158,40.43314946,13824652,10878.06258,5332882,11639.08235,452,42.07692308,10,13824652,10878.06258
2A1_N02,N02,Plate2_drugs,2,latrunculin-a,treated,0.015625,0.000781,2A1,14,2,312,1287,1.338757972,1.848843681,15065976.5,11698.40667,3158.580994,40.48035689,15189790,11660.39032,5699673,11978.76297,474,62.5625,8,15189790,11660.39032
2A1_N03,N03,Plate2_drugs,2,cytochalasin-d,treated,1,0.05,2A1,14,3,301,1470,1.350136309,1.88984354,17844727,11508.67497,3215.153241,43.26271063,17712878,11463.52216,6690256,12168.15742,522,51.83333333,11,17712878,11463.52216
2A1_N04,N04,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,14,4,924,1284.5,1.244799706,1.571267579,11450195.5,9386.460835,2357.835664,40.44102043,11368388.5,9323.433029,5375064.5,9862.40866,531,45.3030303,13,11368388.5,9323.433029
2A1_N05,N05,Plate2_drugs,2,cytochalasin-d,treated,0.5,0.025,2A1,14,5,335,1340,1.314993769,1.789453409,16495315,12011.57567,3182.285238,41.30545957,16393573,11957.72356,6048086,12388.95024,494,64.44444444,8,16393573,11957.72356
2A1_N06,N06,Plate2_drugs,2,cytochalasin-d,treated,0.25,0.0125,2A1,14,6,495,1124,1.327021202,1.812748312,11332305,11035.47416,3023.999245,37.83016321,11259732,10938.09125,4994992,11679.29481,428,55.3,8,11259732,10938.09125
2A1_N07,N07,Plate2_drugs,2,cytochalasin-d,treated,0.125,0.00625,2A1,14,7,737,1162,1.277627616,1.67808928,10927244,10298.74,2673.142745,38.46432569,10844908,10257.13158,5234591,10967.48739,492,52.8,10,10844908,10257.13158
2A1_N08,N08,Plate2_drugs,2,cytochalasin-d,treated,0.0625,0.003125,2A1,14,8,634,1295,1.269083953,1.65186882,11864638.5,9682.199647,2500.89202,40.60597506,11796727.5,9633.697105,5380406,10277.50243,523,40.76282051,13,11796727.5,9633.697105
2A1_N09,N09,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,14,9,733,1311,1.249648312,1.58250408,10962071,9377.051385,2382.136056,40.85605271,10902791,9352.242868,5042458,10028.62092,509,43.8125,12,10902791,9352.242868
2A1_N10,N10,Plate2_drugs,2,cytochalasin-d,treated,0.03125,0.0015625,2A1,14,10,818,1352.5,1.240078973,1.569481087,11692434,9367.012006,2260.485076,41.49766204,11664545,9335.180731,5347812.5,9807.093295,543,42.41666667,14,11664545,9335.180731
2A1_N11,N11,Plate2_drugs,2,cytochalasin-d,treated,0.015625,0.000781,2A1,14,11,791,1286,1.26315103,1.645219752,10775766,9294.801724,2277.7652,40.4646272,10754934,9291.116638,4673272,9895.314465,481,39.42857143,13,10754934,9291.116638
2A1_N12,N12,Plate2_drugs,2,Empty,empty,NULL,NULL,2A1,14,12,774,1321,1.250750471,1.605936597,10610356,8815.753141,2131.048029,41.01157395,10588092.5,8794.376391,4730961,9185.694463,513,39.48529412,14,10588092.5,8794.376391
2A1_N13,N13,Plate2_drugs,2,Empty,empty,NULL,NULL,2A1,14,13,611,1305,1.269616924,1.651768812,10997045,9149.146299,2258.388201,40.76245338,10990724,9101.463636,4743748,9658.980337,490,39.11111111,13,10990724,9101.463636
2A1_N14,N14,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,14,14,596,1320,1.260338759,1.620013176,12262605.5,9993.549862,2610.214743,40.99604808,12257757,9959.686565,5560776.5,10727.47896,520,48.38888889,12,12257757,9959.686565
2A1_N15,N15,Plate2_drugs,2,Empty,empty,NULL,NULL,2A1,14,15,678,1380,1.264069799,1.625575213,11000530,8868.836181,2209.79284,41.91742563,10948492,8861.3553,4708231.5,9419.756,499,39.21875,14,10948492,8861.3553
2A1_N16,N16,Plate2_drugs,2,Empty,empty,NULL,NULL,2A1,14,16,643,1293,1.267595857,1.621622957,10591495,9049.742105,2325.141753,40.57460698,10560633,9030.946581,4731543,9677.221505,482,36.22222222,14,10560633,9030.946581
2A1_N17,N17,Plate2_drugs,2,Empty,empty,NULL,NULL,2A1,14,17,661,1332,1.262643253,1.627633622,10761030,9012.390078,2204.753282,41.18197511,10755185,9026.460444,4852934,9584.355932,502,40.58333333,14,10755185,9026.460444
2A1_N18,N18,Plate2_drugs,2,Empty,empty,NULL,NULL,2A1,14,18,708,1289,1.249427664,1.614087216,10335546.5,8985.194022,2176.675782,40.51179795,10330263,8965.528002,4720539,9498.647803,490,39.8872549,14,10330263,8965.528002
2A1_N19,N19,Plate2_drugs,2,UK,treated,1,NULL,2A1,14,19,160,560.5,1.182248662,1.311528316,6812948,12611.46133,3908.981214,26.71424008,6777863,12552.2094,3349091.5,14672.94941,228.5,158.75,1,6777863,12552.2094
2A1_N20,N20,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,14,20,653,1266,1.266296493,1.58971712,11757442,10032.8675,2691.02071,40.14873925,11743369,9996.412198,5196460,10855.08734,489,46,12,11743369,9996.412198
2A1_N21,N21,Plate2_drugs,2,UK,treated,0.5,NULL,2A1,14,21,145,956,1.205033354,1.369020456,12851367,13321.04114,3601.905018,34.88863719,12755156,13280.18067,4741990,14930.27838,319,121.5,3,12755156,13280.18067
2A1_N22,N22,Plate2_drugs,2,UK,treated,0.25,NULL,2A1,14,22,142,573,1.225264596,1.367004594,6621430,11671.25737,3923.575573,27.01047396,6654278,11707.91742,3368969,13982.00015,240.5,125,2,6654278,11707.91742
2A1_N23,N23,Plate2_drugs,2,UK,treated,0.125,NULL,2A1,14,23,350,754,1.221571694,1.35392458,9637015.5,12827.49406,3761.492804,30.98423174,9602195.5,12778.3497,4089655,14681.81382,279,185.5,2,9602195.5,12778.3497
2A1_O02,O02,Plate2_drugs,2,UK,treated,0.0625,NULL,2A1,15,2,422,1462,1.261612963,1.473161547,18119143,11794.16011,3132.344194,43.14481827,18057955,11740.49899,6664375.5,12488.49118,550,56.22708333,11,18057955,11740.49899
2A1_O03,O03,Plate2_drugs,2,UK,treated,0.03125,NULL,2A1,15,3,800,1239,1.208256213,1.45616129,11253740.5,10186.36324,2690.305723,39.71830555,11187946.5,10138.20192,5324090,10856.52863,494,45.92857143,12,11187946.5,10138.20192
2A1_O04,O04,Plate2_drugs,2,UK,treated,0.015625,NULL,2A1,15,4,771,1314,1.232323833,1.543172057,12258591,10183.9186,2579.227989,40.90277205,12128516,10078.74407,5714178,10681.63988,542,45.13333333,13,12128516,10078.74407
2A1_O05,O05,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,15,5,681,1272,1.252952518,1.594598331,11606278,10110.08138,2624.700685,40.24376599,11501269,10069.74288,5375790,10674.43222,518,48.71428571,11,11501269,10069.74288
2A1_O06,O06,Plate2_drugs,2,UK,treated,1,NULL,2A1,15,6,79,453,1.25985253,1.402855064,4461766,10328.6423,3394.348792,24.01619274,4548265,10547.91123,2558291,12523.97342,204,90.5,2,4548265,10547.91123
2A1_O07,O07,Plate2_drugs,2,UK,treated,0.5,NULL,2A1,15,7,84,705,1.190856539,1.28281631,7876693.5,11073.1264,3671.008037,29.96035032,7865266.5,11189.16777,3761412.5,13541.5335,275,118.75,3,7865266.5,11189.16777
2A1_O08,O08,Plate2_drugs,2,UK,treated,0.25,NULL,2A1,15,8,109,680,1.22051232,1.327727684,7847297,11864.61811,3772.051226,29.42452872,7811522,11931.5374,3706789,13744.85049,272,142.5,2,7811522,11931.5374
2A1_O09,O09,Plate2_drugs,2,UK,treated,0.125,NULL,2A1,15,9,27,446,1.497190905,1.427377814,258914,561.6355748,54.58654134,23.82991475,259782,563.5184382,137181,602.3151515,190,5.676470588,40,259782,563.5184382
2A1_O10,O10,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,15,10,645,1194,1.255254413,1.616096346,8306716,7453.327797,1831.732551,38.99035799,8358662,7508.647783,3785046,7976.371769,468,35.61111111,14,8358662,7508.647783
2A1_O11,O11,Plate2_drugs,2,UK,treated,0.0625,NULL,2A1,15,11,175,1254,1.307815716,1.456198746,15862126,12599.54679,3487.302909,39.95800782,15856816,12615.86018,6106361,13634.33811,447,94.25,6,15856816,12615.86018
2A1_O12,O12,Plate2_drugs,2,UK,treated,0.03125,NULL,2A1,15,12,169,1167,1.304038478,1.537018558,12747740,11474.43593,3395.457618,38.54699144,12860056,11518.91122,5389934,12544.55342,433,61.5,8,12860056,11518.91122
2A1_O13,O13,Plate2_drugs,2,UK,treated,0.015625,NULL,2A1,15,13,186,1625,1.326540839,1.500237236,17139098.5,11146.31556,3324.357133,45.486244,17198183.5,11244.23164,6676891,12484.27079,561,59.96732026,9,17198183.5,11244.23164
2A1_O14,O14,Plate2_drugs,2,UK,treated,1,NULL,2A1,15,14,41,566,1.385180513,1.418997893,5584293,11831.30928,3537.769465,26.84499175,5650094,11857.18012,2995669,13570.46354,241,90,3,5650094,11857.18012
2A1_O15,O15,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,15,15,727,1292,1.261718368,1.633542535,10567853,9317.881944,2389.741662,40.55891384,10590272,9366.254803,4994680,9977.75576,507,44,13,10590272,9366.254803
2A1_O16,O16,Plate2_drugs,2,UK,treated,0.5,NULL,2A1,15,16,103,813,1.220669735,1.328809789,9469403,11626.50883,3741.993869,32.17364993,9551775,11716.71442,4357359,13780.74286,314,185.6666667,2,9551775,11716.71442
2A1_O17,O17,Plate2_drugs,2,UK,treated,0.25,NULL,2A1,15,17,184,902.5,1.215417054,1.333506778,11669630,12826.4883,3689.751592,33.8983465,11632867.5,12824.03762,4770132.5,14606.43699,330.5,174.25,2,11632867.5,12824.03762
2A1_O18,O18,Plate2_drugs,2,UK,treated,0.125,NULL,2A1,15,18,191,906,1.230919982,1.394184182,11275945,12384.39057,3666.417383,33.96402549,11287846,12398.14151,4868816,14006.25449,342,174.3333333,2,11287846,12398.14151
2A1_O19,O19,Plate2_drugs,2,UK,treated,0.0625,NULL,2A1,15,19,199,1578,1.254456103,1.442060926,17667268,11508.14821,3457.341873,44.82378834,17673479,11550.1322,6887798,12914.74502,525,61.66666667,9,17673479,11550.1322
2A1_O20,O20,Plate2_drugs,2,UK,treated,0.03125,NULL,2A1,15,20,182,1372.5,1.387509763,1.609572119,17417211.5,12988.358,3435.92048,41.80328049,17466144,13013.09345,6617818,13789.06766,487,90.38095238,5,17466144,13013.09345
2A1_O21,O21,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,15,21,857,1254,1.258739337,1.622392541,10766114,9330.298889,2278.931953,39.95800782,10771295,9314.943396,5026263,9863.401869,512,47.18181818,12,10771295,9314.943396
2A1_O22,O22,Plate2_drugs,2,UK,treated,0.015625,NULL,2A1,15,22,180,1777.5,1.320607495,1.454439814,19196510.5,11520.13739,3325.557769,47.57288791,19245175,11555.36895,7408508.5,12726.67433,599.5,68.50641026,10,19245175,11555.36895
2A1_O23,O23,Plate2_drugs,2,Empty,empty,NULL,NULL,2A1,15,23,464,1318,1.256923761,1.618867506,13165567,10322.54379,2678.55898,40.96496984,13223426,10299.43924,5411308.5,10871.35685,503,43.85909091,12,13223426,10299.43924
