,plate_well,WellId,Plate,Plate_number,Drug_name,Treatment,Metadata_dil_factor,Metadata_concentration_uM,PlateNumber,Row,Column,CELL_COUNT,ObjectArea_NUC_A,ObjectShapeP2A_NUC_A,ObjectShapeLWR_NUC_A,ObjectTotalInten_NUC_A,ObjectAvgInten_NUC_A,ObjectVarInten_NUC_A,ObjectSize_NUC_A,RingTotalInten_RNA,RingAvgInten_RNA,CircTotalInten_RNA,CircAvgInten_RNA,RingSpotTotalInten_RNA,RingSpotAvgInten_RNA,RingSpotTotalArea_RNA,RingSpotAvgArea_RNA,RingSpotCount_RNA,CircSpotTotalInten_RNA,CircSpotAvgInten_RNA,CircSpotTotalArea_RNA,CircSpotAvgArea_RNA,CircSpotCount_RNA,TotalInten_RNA,AvgInten_RNA,RingTotalInten_PMG,RingAvgInten_PMG,CircTotalInten_PMG,CircAvgInten_PMG,RingSpotTotalInten_PMG,RingSpotAvgInten_PMG,RingSpotTotalArea_PMG,RingSpotAvgArea_PMG,RingSpotCount_PMG,CircSpotTotalInten_PMG,CircSpotAvgInten_PMG,CircSpotTotalArea_PMG,CircSpotAvgArea_PMG,CircSpotCount_PMG,TotalInten_PMG,AvgInten_PMG,RingTotalInten_MITO,RingAvgInten_MITO,CircTotalInten_MITO,CircAvgInten_MITO,RingSpotTotalInten_MITO,RingSpotAvgInten_MITO,RingSpotTotalArea_MITO,RingSpotAvgArea_MITO,RingSpotCount_MITO,CircSpotTotalInten_MITO,CircSpotAvgInten_MITO,CircSpotTotalArea_MITO,CircSpotAvgArea_MITO,CircSpotCount_MITO,TotalInten_MITO,AvgInten_MITO,RingTotalInten_NUC_Tex,RingAvgInten_NUC_Tex,CircTotalInten_NUC_Tex,CircAvgInten_NUC_Tex,RingSpotTotalInten_NUC_Tex,RingSpotAvgInten_NUC_Tex,RingSpotTotalArea_NUC_Tex,RingSpotAvgArea_NUC_Tex,RingSpotCount_NUC_Tex,CircSpotTotalInten_NUC_Tex,CircSpotAvgInten_NUC_Tex,CircSpotTotalArea_NUC_Tex,CircSpotAvgArea_NUC_Tex,CircSpotCount_NUC_Tex,TotalInten_NUC_Tex,AvgInten_NUC_Tex
1048,2A1_G15,G15,Plate2_drugs,2,DTT,treated,0.125,2.5,2A1,7,15,589,1368,1.234552315,1.555068487,12018820,9458.445255,2403.344607,41.73477803,8433123,1238.815696,4077261,2908.284039,6095,2412.212121,2,1,1,345467,4470,78,8.909090909,7,4077261,2908.284039,19290936,2797.668916,6810256,4831.950172,1991092,4366.529703,449,9.696969697,43,2967894,5388.026616,537,17.26666667,30,6810256,4831.950172,18103242,2604.706864,6052464,4214.340314,2457479,4552.26178,505,6.188679245,78,852455,5035.625,170,4.12,33,6052464,4214.340314,7367084,1050.820354,12078440,9478.465422,0,0,0,0,0,5192208,10121.98675,531,40.5,14,12078440,9478.465422
1049,2A1_G16,G16,Plate2_drugs,2,DTT,treated,0.0625,1.25,2A1,7,16,558,1366.5,1.249022603,1.599618905,13218518.5,9800.716015,2555.527722,41.71189015,8757028.5,1193.253774,4264325.5,2941.468931,3050,2238.7,1,1,1,271187.5,4411.328448,63,7.777777778,7,4264325.5,2941.468931,20001462.5,2658.550012,6987909.5,4892.59751,2982433.5,4206.561518,705.5,12.70570441,50.5,3624700,5488.855894,655,31.90128205,19,6987909.5,4892.59751,20118486,2662.219832,6582077.5,4594.71656,2996528.5,4944.897645,593.5,8,75,1209126,5590.548535,215.5,5.983333333,30,6582077.5,4594.71656,7632800,1013.593737,13224423,9776.144512,0,0,0,0,0,5250786,10606.89597,507,40.18611111,14,13224423,9776.144512
1050,2A1_G17,G17,Plate2_drugs,2,DTT,treated,0.03125,0.625,2A1,7,17,647,1378,1.235493864,1.565291733,12112290,9153.248184,2306.422751,41.88703967,8640813,1208.088958,4008590,2856.113904,9368,2463.2,3,1.333333333,2,374164,4390.652174,85,9.4,8,4008590,2856.113904,19684010,2729.515907,6530859,4632.495439,1934008,4171.716912,439,8.990566038,46,2987105,5185.691505,571,17.62962963,28,6530859,4632.495439,19851778,2751.399532,6001273,4328.41097,2351182,4725.359584,485,6.115384615,77,773586,5143.518692,143,3.947368421,32,6001273,4328.41097,7438990,1042.346424,12084937,9127.027544,2491,1696,1,1,1,5165701,9717.734198,537,38.125,15,12084937,9127.027544
1051,2A1_G18,G18,Plate2_drugs,2,DTT,treated,0.015625,0.3125,2A1,7,18,661,1337,1.249312613,1.606452552,11976267,9119.831874,2266.852129,41.2591962,8603084,1232.563731,4078385,2875.295383,0,0,0,0,0,312469,4599.088235,71,8.555555556,7,4078385,2875.295383,18908460,2651.697041,6332751,4436.825905,1440033,4262.842466,325,7.755102041,39,2424150,5019.401554,475,13.64516129,30,6332751,4436.825905,18471423,2557.069154,5693105,4011.376409,1958789,4517.925573,425,5.797752809,73,558651,4769.3,121,3.56626506,30,5693105,4011.376409,7204785,990.9580927,11951947,9072.076923,4359,2125.4,1,1,1,5170976,9589.645224,538,40.15384615,15,11951947,9072.076923
1052,2A1_G19,G19,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,7,19,809,1264,1.255766414,1.590530163,11238987,9529.85645,2389.529815,40.11701365,8459285,1361.715911,4057592,3132.125,0,0,0,0,0,299523,4926.172414,61,8,7,4057592,3132.125,17888930,2915.026896,6290218,4823.169463,1855826,4897.605136,362,11.58139535,29,2141735,5506.596977,387,13.93103448,22,6290218,4823.169463,16866509,2712.121719,5454392,4220.170543,2241209,4781.882736,452,6.711711712,65,639298,4979.152381,128,4,27,5454392,4220.170543,6456550,1031.777456,11247644,9500.429295,5932,2859,2,1,1,5160346,10124.49695,511,48.3,12,11247644,9500.429295
1053,2A1_G20,G20,Plate2_drugs,2,antimycin-a,treated,1,10,2A1,7,20,267,992,1.224842862,1.464339868,7972789,8769.287197,2401.418134,35.53946579,5187522,782.7030701,2445255,2390.683476,13228,2698.688889,4,2,1,101594,3737.083333,26,4.777777778,5,2445255,2390.683476,12883531,1931.881917,4582993,4588.734899,2349706,3730.251969,617,14.31818182,42,3399911,4922.492486,675,69.375,11,4582993,4588.734899,13142894,1937.865187,4088879,4051.171129,2759326,4195.483516,652,9.676923077,65,1081550,4768.952381,235,8.432432432,27,4088879,4051.171129,4658375,711.2340069,7987357,8820.834973,4381,2322.5,1,1,1,3800735,9635.807018,386,53.84615385,8,7987357,8820.834973
1054,2A1_G21,G21,Plate2_drugs,2,antimycin-a,treated,0.5,5,2A1,7,21,325,1221,1.216611568,1.436445578,10818833,9961.55348,2999.957075,39.42873932,6320488,869.2466263,3797672,2890.837354,61806,2555,25,2,5,289537,3960.636364,76,4.666666667,9,3797672,2890.837354,15299632,2016.63123,5960922,4756.450893,1895568,3768.598023,501,7.86,63,4529060,5044.18845,836,51.0952381,20,5960922,4756.450893,17016366,2280.599398,6950508,5235.89797,2060493,4742.647446,428,3.7875,109,2002537,5986.587952,329,4.519230769,64,6950508,5235.89797,7700530,1019.370275,10749447,9891.861024,0,0,0,0,0,5618702,11348.39829,489,48.46153846,12,10749447,9891.861024
1055,2A1_G22,G22,Plate2_drugs,2,antimycin-a,treated,0.25,2.5,2A1,7,22,360,1172,1.228149136,1.500404151,11265407.5,10567.26276,2917.112434,38.62948028,6891212.5,984.1235701,3530378,2987.436497,49343.5,2970.359155,16,3.5,4,303357.5,4458.747475,66.5,7.619117647,7.5,3530378,2987.436497,15189934,2139.720415,5812483,4847.087705,2488772.5,3815.996011,651.5,9.035211268,69,4516029.5,5193.956309,831.5,57.45588235,15,5812483,4847.087705,17200062.5,2411.522769,6062504,5077.401033,2823145.5,4681.05228,582,6.062877711,105,1622195.5,5685.400042,276,5.191447368,47,6062504,5077.401033,7253135,1040.329167,11209987,10536.79829,3197.5,1889.62963,1,1,1,5510878,11310.36943,497,56.89285714,10,11209987,10536.79829
1056,2A1_G23,G23,Plate2_drugs,2,antimycin-a,treated,0.125,1.25,2A1,7,23,469,1333,1.225913578,1.503964532,12359692,9667.916129,2766.224396,41.1974309,7882521,1046.716461,4111871,2873.387947,61908,2758.011976,20,2.5,4,307807,4042.927835,76,6.714285714,9,4111871,2873.387947,16429367,2215.786126,6229052,4424.045528,1912370,3674.371257,526,6.228187919,74,4110274,4736.238636,841,27.23076923,33,6229052,4424.045528,20136985,2692.419421,7232604,5141.416814,2219005,5011.396277,430,3.509433962,115,1595114,5806.008621,262,3.16,53,7232604,5141.416814,8286625,1129.204668,12287302,9658.268709,5156,2334,2,1,1,6029116,10770.6011,574,37,17,12287302,9658.268709
1057,2A1_H02,H02,Plate2_drugs,2,antimycin-a,treated,0.0625,0.625,2A1,8,2,620,1359.5,1.226169941,1.54670587,12015985.5,9277.331913,2382.059383,41.60491681,11136999,1700.331578,5562655.5,4041.600223,4485.5,2915.15,1,1,1,483785.5,6276.787809,78.5,8.816666667,7,5562655.5,4041.600223,18494392.5,2787.1656,6596638.5,4808.590405,1504122.5,4243.495973,340.5,6.309390639,48.5,3278725.5,5307.86604,618.5,16.03488372,38,6596638.5,4808.590405,20255518,3107.50247,6786849,4973.893749,2564137.5,5238.811142,480,5.159433252,91,975480,5749.192266,164.5,3.895260584,37,6786849,4973.893749,8369898.5,1267.056212,11910113.5,9188.170974,6909.5,2375.617021,2,1,1,5625077,9771.169663,578,43.8543956,14,11910113.5,9188.170974
1058,2A1_H03,H03,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,8,3,747,1341,1.247835297,1.581160928,11425505,9555.005814,2401.734023,41.32086918,10672569,1592.812608,5369189,3996.902698,9008,3595.905882,2,1,1,452434,6263.490741,74,8.571428571,7,5369189,3996.902698,18779585,2802.252429,6440790,4685.711903,1704859,4671.78022,350,10.47169811,31,2154928,5253.54329,404,11.625,27,6440790,4685.711903,17412751,2575.430323,5666485,4116.59907,2095952,4647.741573,427,6.149253731,74,705461,4857.447761,142,3.728813559,33,5666485,4116.59907,7614327,1115.496754,11290371,9461.610586,10138,2733.842105,3,1,1,5232313,10010.13483,540,43.9375,13,11290371,9461.610586
1059,2A1_H04,H04,Plate2_drugs,2,antimycin-a,treated,0.03125,0.3125,2A1,8,4,753,1390,1.224875761,1.522651723,12212507,8981.096026,2206.526074,42.06902622,12507345,1868.315321,5853184,3998.8591,0,0,0,0,0,470508,6206.613333,75,9.2,8,5853184,3998.8591,20292754,3015.258934,6961308,4810.165362,1268126,4891.393258,256,8.25,31,1937914,5452.325228,351,9.038461538,33,6961308,4810.165362,19689550,2952.907651,6382481,4415.95234,2263484,5218.530864,422,6.121212121,69,552514,5342.888889,107,3.333333333,27,6382481,4415.95234,7804721,1154.700281,12170446,8927.907753,4986,2487.5,2,1,1,5273740,9372.574349,583,41.71428571,15,12170446,8927.907753
1060,2A1_H05,H05,Plate2_drugs,2,antimycin-a,treated,0.015625,0.15625,2A1,8,5,857,1378,1.225851961,1.530772916,12522466,9436.655104,2297.844121,41.88703967,12368438,1893.128247,6230515,4404.087591,2680,2555.333333,1,1,1,433775,6532.229358,68,9.125,7,6230515,4404.087591,19576204,3003.816108,7182879,5081.185771,1690863,5050.98,315,11.48979592,26,2245654,5906.547619,382,14.11111111,22,7182879,5081.185771,19033746,2924.970976,6403334,4579.388822,2510951,5271.526738,454,7.833333333,61,683558,5521.517241,121,4.434782609,25,6403334,4579.388822,7458190,1167.00674,12590208,9406.649635,4944,2197.9,1,1,1,5398936,9994.747104,553,46.90909091,13,12590208,9406.649635
1061,2A1_H06,H06,Plate2_drugs,2,oligomycin-a,treated,1,10,2A1,8,6,657,1283,1.216053656,1.512148678,10584321,9228.347543,2252.148208,40.4174014,11476247,1771.383683,5376692,4185.395113,0,0,0,0,0,513433,6333.82906,84,11,7,5376692,4185.395113,20901514,3132.638077,6609570,5067.448203,3149786,5001.201788,619,11.76470588,51,2539282,5598.227154,447,12.66,32,6609570,5067.448203,13957146,2092.190465,4104377,3223.53592,2257301,3714.717073,573,5.972222222,100,490788,3814.329268,131,3.055555556,37,4104377,3223.53592,7650842,1133.282903,10515081,9220.995155,0,0,0,0,0,5247603,9671.45614,540,48.85714286,12,10515081,9220.995155
1062,2A1_H07,H07,Plate2_drugs,2,oligomycin-a,treated,0.5,5,2A1,8,7,806,1359.5,1.217289719,1.498648708,11657212.5,9323.474547,2365.460024,41.60491681,12346537.5,1941.567452,6026049.5,4360.028473,0,0,0,0,0,459365.5,6324.124951,73.5,9,7,6026049.5,4360.028473,20178734,3168.592785,7141531.5,5146.707855,1960933.5,5193.699054,369,11.05769231,32.5,2160090,5963.12158,370,13.18129614,24,7141531.5,5146.707855,16922050.5,2615.012212,5567956.5,4061.48453,2190176,4885.138909,441.5,7.433417882,63,500440.5,4946.291667,105,3.816498316,24,5567956.5,4061.48453,7559245.5,1180.83861,11630964.5,9307.574312,0,0,0,0,0,5257233,10093.62006,530,41.69711538,14,11630964.5,9307.574312
1063,2A1_H08,H08,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,8,8,922,1256,1.257688231,1.576118542,10517060.5,9234.432435,2328.71918,39.98985957,10676852.5,1783.147274,5342792,4097.177033,12035.5,3622.041667,3,1.5,1,400225.5,6068.6783,67,8.6125,7,5342792,4097.177033,18225348,3005.97276,6532791,4984.465771,1904237,4959.607741,375,12.27443609,31,2406245,5659.579173,420.5,14.25634058,25,6532791,4984.465771,18007953.5,2918.743701,6092908,4589.04747,2343582.5,5340.500208,418.5,7.404813218,55,741188.5,5590.288462,133,4.632925473,23,6092908,4589.04747,7091186,1171.95585,10428297.5,9182.375712,5507,2529.666667,2,1,1,4964987.5,9868.191882,507,42.24696356,13,10428297.5,9182.375712
1064,2A1_H09,H09,Plate2_drugs,2,oligomycin-a,treated,0.25,2.5,2A1,8,9,888,1338.5,1.228431809,1.496033068,12315045.5,9478.326796,2365.067657,41.28233364,12446940.5,1972.258242,6138252,4511.677908,0,0,0,0,0,388290.5,6648.301282,60,7.666666667,7,6138252,4511.677908,20119201.5,3109.262603,7184424.5,5250.90457,1749631,5383.269066,304.5,12.30665025,24,2128596.5,6079.344913,349,14.23913043,21,7184424.5,5250.90457,18093098,2816.968052,6089508,4499.002538,2448120.5,5218.332059,461.5,7.877528237,59,700586.5,5528.292134,131,4.518002323,24,6089508,4499.002538,7537988,1173.469512,12281919,9467.521383,5332,2349.746032,2,1,1,5319124.5,10059.46043,532.5,44.70714286,13,12281919,9467.521383
1065,2A1_H10,H10,Plate2_drugs,2,oligomycin-a,treated,0.125,1.25,2A1,8,10,821,1340,1.217666297,1.485606402,11413972,9232.559358,2314.238864,41.30545957,11394275,1807.476421,5677777,4138.4906,0,0,0,0,0,368494,6385.422222,60,7.7,7,5677777,4138.4906,19012545,2985.526168,6813788,4989.288099,1560006,4966.373372,306,10.18181818,25,2310572,5671.6,410,13.10769231,24,6813788,4989.288099,14531527,2248.580491,4752874,3468.585242,1300614,4053.093146,309,4.838983051,60,376362,4169.921875,93,3.090909091,24,4752874,3468.585242,7539105,1182.11947,11338590,9198.218003,10301,2610.25,3,1,1,5193731,9826.596774,525,43.26666667,14,11338590,9198.218003
1066,2A1_H11,H11,Plate2_drugs,2,oligomycin-a,treated,0.0625,0.625,2A1,8,11,740,1392,1.216787001,1.488751372,11377803.5,8920.051542,2191.929473,42.09926997,12309321.5,1867.341928,5857594,4212.814269,0,0,0,0,0,450879.5,6459.160319,71,8.603896104,7,5857594,4212.814269,20239647.5,3088.715051,7261256,5086.116366,1742830,4969.540522,343.5,9.251977401,34,2525527.5,5666.813501,435.5,11.80238971,31,7261256,5086.116366,18825867,2825.68729,6087653,4438.976393,2359469,4958.33321,454.5,6.631907308,70,665412.5,5203.641505,129,3.468506494,29.5,6087653,4438.976393,7582719.5,1146.573297,11342131,8896.103142,4844,2262.928571,1,1,1,5240252,9397.502076,548.5,41.05,15,11342131,8896.103142
1067,2A1_H12,H12,Plate2_drugs,2,oligomycin-a,treated,0.03125,0.3125,2A1,8,12,816,1392.5,1.225636812,1.512685883,11812390,9112.019102,2213.260099,42.10683498,12082409.5,1815.527291,5808705.5,4105.073373,4460,3115.946023,1,1,1,458307.5,6166.320276,74.5,9,7,5808705.5,4105.073373,20231861.5,2966.641343,7267528.5,5050.382384,1716439,5040.642567,317,11.27016129,28,2416971,5756.91628,427.5,14.35681818,25,7267528.5,5050.382384,16429775,2429.730476,5434310.5,3786.834819,1734932,4399.046917,379.5,6.045845746,67,473100.5,4562.234554,102,3.283333333,26,5434310.5,3786.834819,7684687.5,1122.645969,11785956.5,9096.09921,5348.5,2519.916667,2,1,1,5309338.5,9579.460391,562,44.36666667,14,11785956.5,9096.09921
1068,2A1_H13,H13,Plate2_drugs,2,oligomycin-a,treated,0.015625,0.15625,2A1,8,13,461,1268,1.225958108,1.519636657,11011283,9953.014242,2629.804881,40.1804398,9568605,1480.747158,4774153,3660.387116,0,0,0,0,0,286258,5468.2,54,8,6,4774153,3660.387116,20804752,3117.908867,6957047,5447.062873,3793974,4593.06865,820,11.1,67,3854126,5942.898361,635,22.64705882,26,6957047,5447.062873,19612247,2938.68158,6459404,4939.772539,3805321,4891.04517,738,8.443396226,91,1293457,5669.583756,230,5.390243902,37,6459404,4939.772539,7263164,1092.638783,11005576,9910.453403,0,0,0,0,0,5323015,10668.59627,506,46.16666667,12,11005576,9910.453403
1069,2A1_H14,H14,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,8,14,868,1242.5,1.257860575,1.621440574,9321563,7770.619186,1852.264296,39.77436449,9054105,1415.312799,4140085.5,3178.887381,10719.5,2915.680556,3,1.633333333,1,291437,4702.402403,63,7.866071429,7,4140085.5,3178.887381,17854044.5,2779.092832,6117140.5,4649.04205,1825989,4943.398398,347,14.10645161,24.5,1623662,5434.181356,294,13.51724138,19,6117140.5,4649.04205,15000805,2296.171308,4394306.5,3368.349796,1920197.5,4371.084495,434,8.103006189,52,460769,4306.323546,104,4.788888889,18,4394306.5,3368.349796,5433501,839.3627633,9367314,7787.715886,7310.5,2616.237403,2,1,1,4055332.5,8185.107464,488.5,38.63636364,14,9367314,7787.715886
1070,2A1_H15,H15,Plate2_drugs,2,tunicamycin,treated,1,5,2A1,8,15,432,1149,1.236638739,1.553633193,10496710,9958.397576,2624.071498,38.24855863,9072834,1375.670505,4185686,3521.140314,0,0,0,0,0,201021.5,5314.723232,39,6.354166667,5,4185686,3521.140314,20547681.5,3126.113887,6683744.5,5529.361877,4546630.5,4742.054359,968,13.94109462,63.5,3740139.5,6034.573036,617.5,25.19318182,23,6683744.5,5529.361877,21484209,3243.807798,6825862,5589.003004,5078490.5,5498.554654,919,11.4724026,84,1763061,6385.437282,268.5,7.584620787,33,6825862,5589.003004,7142560,1078.49655,10465127,9889.000395,1940,1699.166667,1,1,1,4915103,10725.4779,470.5,46.7,11,10465127,9889.000395
1071,2A1_H16,H16,Plate2_drugs,2,tunicamycin,treated,0.5,2.5,2A1,8,16,479,1223,1.223336905,1.539965646,10739488,10071.89332,2690.280987,39.46101827,9447103,1478.563691,4487499,3530.901599,0,0,0,0,0,257705,5241.914634,52,8,6,4487499,3530.901599,21269120,3228.900817,7163609,5591.633399,4469012,4819.536122,929,13.47101449,60,4051545,6117.705081,639,28.74603175,23,7163609,5591.633399,23386811,3615.453848,7471973,5783.277819,5907166,5812.460938,1023,11.94444444,87,1880101,6671.901818,284,7.25,34,7471973,5783.277819,7224625,1084.484863,10764794,10080.70401,0,0,0,0,0,5263911,10920.14919,499,53.73684211,11,10764794,10080.70401
1072,2A1_H17,H17,Plate2_drugs,2,tunicamycin,treated,0.25,1.25,2A1,8,17,426,1298.5,1.238335994,1.541592526,11111735,9897.258046,2669.460796,40.66081022,9432971,1418.67543,4456758,3346.063707,0,0,0,0,0,300463,5294.401099,60,8.174242424,6,4456758,3346.063707,21511843,3198.877846,7154813,5372.877426,4017931,4507.267,885.5,10.49657534,77,4001668.5,5810.007093,660,23.39569083,29,7154813,5372.877426,21451655,3186.98216,6874973,5055.91579,4453511.5,5014.113551,861.5,8.098805376,119,1547116.5,5802.930606,263.5,5.763846154,42,6874973,5055.91579,7523747.5,1095.492335,11126537.5,9854.770642,3609,2078.833333,1,1,1,5607987.5,10746.4217,520,45.25,13,11126537.5,9854.770642
1073,2A1_H18,H18,Plate2_drugs,2,tunicamycin,treated,0.125,0.625,2A1,8,18,472,1281,1.245965126,1.559212433,11040072.5,9793.142709,2589.398515,40.38588685,9052251.5,1306.508382,4479008,3311.876967,3646.5,2218.796296,1,1,1,282744.5,5158.716541,57,8.1,6,4479008,3311.876967,21322370.5,3033.607125,7103276,5265.035253,3536533,4472.780467,757,10.74528112,68.5,3789799.5,5768.644832,642.5,21.66230159,28,7103276,5265.035253,18314992,2561.395662,5703792,4262.999904,2818496,4201.119913,642,6.119909774,104.5,1041131,4887.263105,216,4.175219298,42,5703792,4262.999904,7305178,1044.874855,11004703.5,9745.304119,0,0,0,0,0,5068488,10567.32041,486,42.53393665,13,11004703.5,9745.304119
1074,2A1_H19,H19,Plate2_drugs,2,tunicamycin,treated,0.0625,0.3125,2A1,8,19,597,1327,1.238335241,1.581390662,10854006,9582.430207,2452.469887,41.10460894,9357902,1383.673723,4410358,3153.706897,0,0,0,0,0,256349,5028.820896,52,7.625,6,4410358,3153.706897,21141179,3077.29729,7099694,5092.202526,2504488,4575.223947,533,9.766990291,47,2609392,5765.399682,446,14.675,25,7099694,5092.202526,19324941,2741.726207,6014572,4331.005241,2470726,4471.214141,530,6.122641509,83,818954,5107.524,163,4.4,29,6014572,4331.005241,7218317,1039.567645,10846337,9586.140309,0,0,0,0,0,5113126,10337.22036,515,42.76470588,14,10846337,9586.140309
1075,2A1_H20,H20,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,8,20,867,1256,1.252782198,1.598759009,11155991,9808.258947,2430.435178,39.98985957,9008738,1414.886598,4405192,3388.335183,4518,2816,1,1,1,307483,5228.703125,60,7.888888889,7,4405192,3388.335183,17944032,2822.686913,6352074,4935.971611,1600624,4956.556962,309,12.84931507,23,2146842,5658.136612,370,14.35,19,6352074,4935.971611,14137257,2211.018606,4403040,3449.237209,1381509,3962.678832,337,5.727272727,57,383410,4107.041096,92,3.468085106,21,4403040,3449.237209,6636354,1038.379343,11149457,9793.442151,9448,2864.6,2,1,1,5102201,10383.64035,485,47,12,11149457,9793.442151
1076,2A1_H21,H21,Plate2_drugs,2,tunicamycin,treated,0.03125,0.15625,2A1,8,21,560,1225.5,1.23214222,1.539842092,10842819,9998.867124,2561.760552,39.50132906,8358615.5,1292.749627,3781237,3067.679392,0,0,0,0,0,239604.5,4998.279487,49,7.5,6,3781237,3067.679392,20330539.5,3007.865911,6608644.5,5225.567371,2467243,4546.967951,529.5,9.580227743,52,2966550.5,5794.093862,498,15.43087558,28,6608644.5,5225.567371,17510226.5,2607.265525,5320868.5,4217.661406,2346298,4180.134509,547.5,5.734899904,93,814446.5,4851.14383,164.5,3.9375,35,5320868.5,4217.661406,7085531.5,1051.581044,10813767,9957.237538,4790,2496,1,1,1,5154768.5,10619.63423,494,43.52777778,13,10813767,9957.237538
1077,2A1_H22,H22,Plate2_drugs,2,tunicamycin,treated,0.015625,0.078125,2A1,8,22,688,1249,1.252950689,1.58366572,10914970,9731.176945,2465.162976,39.87826396,9254618,1395.968619,4021944.5,3183.391181,2878,2292.4,1,1,1,293732.5,5358.771144,55.5,8,6,4021944.5,3183.391181,20749786.5,3087.334408,6623280,5137.211344,2415199.5,4863.558041,487,11.21876333,40,2540914,5743.691666,444.5,15.3494152,24,6623280,5137.211344,17878156.5,2667.306981,5049873,3899.631081,1990709,4340.01426,453.5,5.956514914,77,495710.5,4606.615502,105.5,3.416666667,27,5049873,3899.631081,7245027,1071.147472,10903428.5,9704.562752,10085.5,2953.75,2,1,1,5054951.5,10321.10428,495.5,41.45793269,13,10903428.5,9704.562752
1078,2A1_H23,H23,Plate2_drugs,2,tetrandrine,treated,1,20,2A1,8,23,513,1598,1.229162925,1.550057295,14922605,9196.212651,2211.64486,45.10694838,10445467,1283.246681,5063048,3096.963185,33371,3064.828571,10,3,2,411173,4771.554348,89,8.3,10,5063048,3096.963185,23915349,2970.470735,8217809,5021.345439,2982242,4842.395062,594,12.41463415,44,2878781,5622.895565,505,13.48484848,32,8217809,5021.345439,21941592,2691.271366,6916654,4151.94173,2337388,4674.956989,499,5.255102041,92,667903,4905,139,3.348837209,35,6916654,4151.94173,8379219,1022.147641,14868272,9150.893977,11516,2692.384615,4,1.25,2,5886165,9538.551761,607,39.6969697,16,14868272,9150.893977
1079,2A1_I02,I02,Plate2_drugs,2,tetrandrine,treated,0.5,10,2A1,9,2,601,1556,1.221874405,1.50887096,12893333,8915.761719,2208.472922,44.51023176,10374912,1412.998669,4722648,3010.233945,19374,2793.5,7,2,2,335126,4621.046154,76,7.6,9,4722648,3010.233945,21914117,3030.728407,7619781,4831.520525,1894345,4827.164964,372,9.393442623,36,1998267,5483.107692,364,8.779661017,28,7619781,4831.520525,24076458,3285.169209,7610379,4842.48495,2903081,5664.276056,491,5.757575758,84,720738,5724.606516,129,3.424242424,30,7610379,4842.48495,8259279,1141.62055,12846344,8864.320981,8846,2509.506494,2,1,1,5512228,9294.359517,584,34,19,12846344,8864.320981
1080,2A1_I03,I03,Plate2_drugs,2,tetrandrine,treated,0.25,5,2A1,9,3,671,1423,1.237446712,1.543101042,11657776,8954.020334,2262.983785,42.56547747,10257132,1472.61519,4676314,3184.423055,19180,3099,6,2,2,388083,4992.747312,77,8.384615385,8,4676314,3184.423055,20984346,2971.179038,7296806,4963.226872,2032393,4926.529968,402,10.6557377,34,2621087,5657.192593,458,13.02083333,29,7296806,4963.226872,22861574,3240.88029,7155165,4935.412978,2638968,5701.372233,452,6.311688312,69,732354,5848.669903,129,3.823529412,27,7155165,4935.412978,7940498,1118.496637,11659720,8928.083955,10660,2869.96,3,1.125,1,5197707,9422.736964,537,34.57894737,17,11659720,8928.083955
1081,2A1_I04,I04,Plate2_drugs,2,DMSO,control,NULL,NULL,2A1,9,4,890,1244.5,1.242253444,1.548797433,10923284,9695.08754,2463.150159,39.80635675,8292765,1407.01984,4067933,3146.700051,11323,2914.987288,4,1.5,1,276799.5,4796.314484,56,7,7,4067933,3146.700051,17330126.5,2874.511468,6263904.5,4807.234228,1536849,4820.096932,308,11,27,2293238.5,5439.02115,412.5,14.735,23.5,6263904.5,4807.234228,15828724,2628.363466,5169670,4009.474151,1508449.5,4588.813531,310.5,5.238374126,59,527112.5,4719.062462,109.5,3.433077579,24,5169670,4009.474151,6677122,1116.834911,10862745.5,9670.800112,4907,2331.358974,1,1,1,5096946,10295.38553,494.5,41.12763158,13,10862745.5,9670.800112
